"FLOW","Type of FDI","ECOACT","Industry","CUR","Currency","COU","Reporting country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IN","Inward","2295","Total (1805 + 2205)","USD","US Dollar","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,190.014,,
"IN","Inward","2295","Total (1805 + 2205)","USD","US Dollar","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,373.205,,
"IN","Inward","2300","Refined petroleum & other treatments","SUB","Reported currency","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,108.499,,
"IN","Inward","2300","Refined petroleum & other treatments","SUB","Reported currency","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,41.421,,
"IN","Inward","2300","Refined petroleum & other treatments","SUB","Reported currency","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,45.766,,
"IN","Inward","2300","Refined petroleum & other treatments","SUB","Reported currency","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,44.022,,
"IN","Inward","2300","Refined petroleum & other treatments","SUB","Reported currency","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,89.15,,
"IN","Inward","2300","Refined petroleum & other treatments","SUB","Reported currency","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,40.078,,
"IN","Inward","2300","Refined petroleum & other treatments","SUB","Reported currency","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,-102.854,,
"IN","Inward","2300","Refined petroleum & other treatments","SUB","Reported currency","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,-3.606,,
"IN","Inward","2300","Refined petroleum & other treatments","SUB","Reported currency","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,97.047,,
"IN","Inward","2300","Refined petroleum & other treatments","SUB","Reported currency","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,-4.183,,
"IN","Inward","2300","Refined petroleum & other treatments","USD","US Dollar","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,108.499,,
"IN","Inward","2300","Refined petroleum & other treatments","USD","US Dollar","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,41.421,,
"IN","Inward","2300","Refined petroleum & other treatments","USD","US Dollar","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,45.766,,
"IN","Inward","2300","Refined petroleum & other treatments","USD","US Dollar","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,44.022,,
"IN","Inward","2300","Refined petroleum & other treatments","USD","US Dollar","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,89.15,,
"IN","Inward","2300","Refined petroleum & other treatments","USD","US Dollar","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,40.078,,
"IN","Inward","2300","Refined petroleum & other treatments","USD","US Dollar","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,-102.854,,
"IN","Inward","2300","Refined petroleum & other treatments","USD","US Dollar","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,-3.606,,
"IN","Inward","2300","Refined petroleum & other treatments","USD","US Dollar","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,97.047,,
"IN","Inward","2300","Refined petroleum & other treatments","USD","US Dollar","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,-4.183,,
"IN","Inward","2400","Chemical products","SUB","Reported currency","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,502.496,,
"IN","Inward","2400","Chemical products","SUB","Reported currency","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,1592.438,,
"IN","Inward","2400","Chemical products","SUB","Reported currency","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,531.651,,
"IN","Inward","2400","Chemical products","SUB","Reported currency","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,1890.578,,
"IN","Inward","2400","Chemical products","SUB","Reported currency","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,2697.955,,
"IN","Inward","2400","Chemical products","SUB","Reported currency","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,1134.427,,
"IN","Inward","2400","Chemical products","SUB","Reported currency","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,-10.082,,
"IN","Inward","2400","Chemical products","SUB","Reported currency","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,262.333,,
"IN","Inward","2400","Chemical products","SUB","Reported currency","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,2140.317,,
"IN","Inward","2400","Chemical products","SUB","Reported currency","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,1397.684,,
"IN","Inward","2400","Chemical products","USD","US Dollar","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,502.496,,
"IN","Inward","2400","Chemical products","USD","US Dollar","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,1592.438,,
"IN","Inward","2400","Chemical products","USD","US Dollar","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,531.651,,
"IN","Inward","2400","Chemical products","USD","US Dollar","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,1890.578,,
"IN","Inward","2400","Chemical products","USD","US Dollar","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,2697.955,,
"IN","Inward","2400","Chemical products","USD","US Dollar","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,1134.427,,
"IN","Inward","2400","Chemical products","USD","US Dollar","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,-10.082,,
"IN","Inward","2400","Chemical products","USD","US Dollar","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,262.333,,
"IN","Inward","2400","Chemical products","USD","US Dollar","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,2140.317,,
"IN","Inward","2400","Chemical products","USD","US Dollar","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,1397.684,,
"IN","Inward","2423","Pharmaceuticals, medicinal chemical and botanical products","SUB","Reported currency","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,125.887,,
"IN","Inward","2423","Pharmaceuticals, medicinal chemical and botanical products","SUB","Reported currency","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,339.228,,
"IN","Inward","2423","Pharmaceuticals, medicinal chemical and botanical products","SUB","Reported currency","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,36.921,,
"IN","Inward","2423","Pharmaceuticals, medicinal chemical and botanical products","SUB","Reported currency","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,447.595,,
"IN","Inward","2423","Pharmaceuticals, medicinal chemical and botanical products","SUB","Reported currency","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,632.282,,
"IN","Inward","2423","Pharmaceuticals, medicinal chemical and botanical products","SUB","Reported currency","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,289.516,,
"IN","Inward","2423","Pharmaceuticals, medicinal chemical and botanical products","SUB","Reported currency","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,333.538,,
"IN","Inward","2423","Pharmaceuticals, medicinal chemical and botanical products","SUB","Reported currency","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,255.927,,
"IN","Inward","2423","Pharmaceuticals, medicinal chemical and botanical products","SUB","Reported currency","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,320.332,,
"IN","Inward","2423","Pharmaceuticals, medicinal chemical and botanical products","SUB","Reported currency","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,632.786,,
"IN","Inward","2423","Pharmaceuticals, medicinal chemical and botanical products","USD","US Dollar","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,125.887,,
"IN","Inward","2423","Pharmaceuticals, medicinal chemical and botanical products","USD","US Dollar","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,339.228,,
"IN","Inward","2423","Pharmaceuticals, medicinal chemical and botanical products","USD","US Dollar","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,36.921,,
"IN","Inward","2423","Pharmaceuticals, medicinal chemical and botanical products","USD","US Dollar","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,447.595,,
"IN","Inward","2423","Pharmaceuticals, medicinal chemical and botanical products","USD","US Dollar","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,632.282,,
"IN","Inward","2423","Pharmaceuticals, medicinal chemical and botanical products","USD","US Dollar","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,289.516,,
"IN","Inward","2423","Pharmaceuticals, medicinal chemical and botanical products","USD","US Dollar","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,333.538,,
"IN","Inward","2423","Pharmaceuticals, medicinal chemical and botanical products","USD","US Dollar","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,255.927,,
"IN","Inward","2423","Pharmaceuticals, medicinal chemical and botanical products","USD","US Dollar","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,320.332,,
"IN","Inward","2423","Pharmaceuticals, medicinal chemical and botanical products","USD","US Dollar","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,632.786,,
"IN","Inward","2500","Rubber and plastic products","SUB","Reported currency","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,164.159,,
"IN","Inward","2500","Rubber and plastic products","SUB","Reported currency","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,131.405,,
"IN","Inward","2500","Rubber and plastic products","SUB","Reported currency","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,93.54,,
"IN","Inward","2500","Rubber and plastic products","SUB","Reported currency","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,258.01,,
"IN","Inward","2500","Rubber and plastic products","SUB","Reported currency","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,182.928,,
"IN","Inward","2500","Rubber and plastic products","SUB","Reported currency","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,91.504,,
"IN","Inward","2500","Rubber and plastic products","SUB","Reported currency","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,139.878,,
"IN","Inward","2500","Rubber and plastic products","SUB","Reported currency","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,235.828,,
"IN","Inward","2500","Rubber and plastic products","SUB","Reported currency","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,514.322,,
"IN","Inward","2500","Rubber and plastic products","SUB","Reported currency","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,582.769,,
"IN","Inward","2500","Rubber and plastic products","USD","US Dollar","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,164.159,,
"IN","Inward","2500","Rubber and plastic products","USD","US Dollar","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,131.405,,
"IN","Inward","2500","Rubber and plastic products","USD","US Dollar","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,93.54,,
"IN","Inward","2500","Rubber and plastic products","USD","US Dollar","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,258.01,,
"IN","Inward","2500","Rubber and plastic products","USD","US Dollar","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,182.928,,
"IN","Inward","2500","Rubber and plastic products","USD","US Dollar","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,91.504,,
"IN","Inward","2500","Rubber and plastic products","USD","US Dollar","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,139.878,,
"IN","Inward","2500","Rubber and plastic products","USD","US Dollar","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,235.828,,
"IN","Inward","2500","Rubber and plastic products","USD","US Dollar","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,514.322,,
"IN","Inward","2500","Rubber and plastic products","USD","US Dollar","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,582.769,,
"IN","Inward","2595","Total (2300 + 2400 + 2500)","SUB","Reported currency","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,775.154,,
"IN","Inward","2595","Total (2300 + 2400 + 2500)","SUB","Reported currency","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,1765.264,,
"IN","Inward","2595","Total (2300 + 2400 + 2500)","SUB","Reported currency","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,670.957,,
"IN","Inward","2595","Total (2300 + 2400 + 2500)","SUB","Reported currency","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,2192.61,,
"IN","Inward","2595","Total (2300 + 2400 + 2500)","SUB","Reported currency","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,2970.033,,
"IN","Inward","2595","Total (2300 + 2400 + 2500)","SUB","Reported currency","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,1266.009,,
"IN","Inward","2595","Total (2300 + 2400 + 2500)","SUB","Reported currency","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,26.941,,
"IN","Inward","2595","Total (2300 + 2400 + 2500)","SUB","Reported currency","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,494.555,,
"IN","Inward","2595","Total (2300 + 2400 + 2500)","SUB","Reported currency","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,2751.686,,
"IN","Inward","2595","Total (2300 + 2400 + 2500)","SUB","Reported currency","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,1976.27,,
"IN","Inward","2595","Total (2300 + 2400 + 2500)","USD","US Dollar","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,775.154,,
"IN","Inward","2595","Total (2300 + 2400 + 2500)","USD","US Dollar","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,1765.264,,
"IN","Inward","2595","Total (2300 + 2400 + 2500)","USD","US Dollar","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,670.957,,
"IN","Inward","2595","Total (2300 + 2400 + 2500)","USD","US Dollar","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,2192.61,,
"IN","Inward","2595","Total (2300 + 2400 + 2500)","USD","US Dollar","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,2970.033,,
"IN","Inward","2595","Total (2300 + 2400 + 2500)","USD","US Dollar","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,1266.009,,
"IN","Inward","2595","Total (2300 + 2400 + 2500)","USD","US Dollar","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,26.941,,
"IN","Inward","2595","Total (2300 + 2400 + 2500)","USD","US Dollar","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,494.555,,
"IN","Inward","2595","Total (2300 + 2400 + 2500)","USD","US Dollar","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,2751.686,,
"IN","Inward","2595","Total (2300 + 2400 + 2500)","USD","US Dollar","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,1976.27,,
"IN","Inward","2805","Metal products","SUB","Reported currency","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,876.3,,
"IN","Inward","2805","Metal products","SUB","Reported currency","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,287.326,,
"IN","Inward","2805","Metal products","SUB","Reported currency","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,2057.104,,
"IN","Inward","2805","Metal products","SUB","Reported currency","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,565.376,,
"IN","Inward","2805","Metal products","SUB","Reported currency","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,3958.821,,
"IN","Inward","2805","Metal products","SUB","Reported currency","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,675.71,,
"IN","Inward","2805","Metal products","SUB","Reported currency","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,162.853,,
"IN","Inward","2805","Metal products","SUB","Reported currency","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,220.314,,
"IN","Inward","2805","Metal products","SUB","Reported currency","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,416.136,,
"IN","Inward","2805","Metal products","SUB","Reported currency","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,485.565,,
"IN","Inward","2805","Metal products","USD","US Dollar","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,876.3,,
